local_path,split_candidate,polarity,category,source_name,source_url,download_url,original_filename,license,license_url,ai_training_permission,commercial_permission,attribution_required,attribution_text,creator,duration_sec,sample_rate_hz,channels,file_format,downloaded_at,notes
data/external/negatives/cc_by/club_bag_equipment/fsd50k__173001__bicycle-bell-1.wav,trainable,negative,club_bag_equipment,FSD50K,https://freesound.org/s/173001/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/dev/173001.wav,173001.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"Bicycle bell 1.wav by KeyKrusher, Freesound id 173001, Creative Commons Attribution 3.0; included via FSD50K.",KeyKrusher,1.516,44100,1,wav,2026-04-23T20:40:18+00:00,"FSD50K label(s): Bell, Bicycle_bell; source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors."
data/external/negatives/cc_by/club_bag_equipment/fsd50k__1734__metal-chime-streams1.wav,trainable,negative,club_bag_equipment,FSD50K,https://freesound.org/s/1734/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/dev/1734.wav,1734.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"metal_chime_streams1.mp3 by milo, Freesound id 1734, Creative Commons Attribution 3.0; included via FSD50K.",milo,16.353,44100,1,wav,2026-04-23T20:40:18+00:00,FSD50K label(s): Bell; source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors.
data/external/negatives/cc_by/club_bag_equipment/fsd50k__174865__bottle-open-pour-fizz.wav,trainable,negative,club_bag_equipment,FSD50K,https://freesound.org/s/174865/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/dev/174865.wav,174865.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"Bottle Open Pour Fizz by AshFox, Freesound id 174865, Creative Commons Attribution 3.0; included via FSD50K.",AshFox,16.872,44100,1,wav,2026-04-23T20:40:18+00:00,FSD50K label(s): Chink_and_clink; source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors.
data/external/negatives/cc_by/club_bag_equipment/fsd50k__175429__vocal-humming-while-tapping-cheek.wav,trainable,negative,club_bag_equipment,FSD50K,https://freesound.org/s/175429/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/dev/175429.wav,175429.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"Vocal_humming_while_tapping_cheek.aif by ajkerekes, Freesound id 175429, Creative Commons Attribution 3.0; included via FSD50K.",ajkerekes,5.015,44100,1,wav,2026-04-23T20:40:18+00:00,FSD50K label(s): Tap; source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors.
data/external/negatives/cc_by/club_bag_equipment/fsd50k__176177__zipper-mono.wav,trainable,negative,club_bag_equipment,FSD50K,https://freesound.org/s/176177/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/dev/176177.wav,176177.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"zipper-mono.MP3 by Eelke, Freesound id 176177, Creative Commons Attribution 3.0; included via FSD50K.",Eelke,10.162,44100,1,wav,2026-04-23T20:40:18+00:00,FSD50K label(s): Zipper_(clothing); source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors.
data/external/negatives/cc_by/club_bag_equipment/fsd50k__179186__snare6.wav,trainable,negative,club_bag_equipment,FSD50K,https://freesound.org/s/179186/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/dev/179186.wav,179186.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"SNARE6.wav by Snapper4298, Freesound id 179186, Creative Commons Attribution 3.0; included via FSD50K.",Snapper4298,0.477,44100,1,wav,2026-04-23T20:40:18+00:00,FSD50K label(s): Tap; source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors.
data/external/negatives/cc_by/club_bag_equipment/fsd50k__180538__pocket-watch-ticking-44-24.wav,trainable,negative,club_bag_equipment,FSD50K,https://freesound.org/s/180538/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/eval/180538.wav,180538.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"pocket_watch_ticking_44_24.wav by Suz_Soundcreations, Freesound id 180538, Creative Commons Attribution 3.0; included via FSD50K.",Suz_Soundcreations,20.351,44100,1,wav,2026-04-23T20:40:18+00:00,FSD50K label(s): Tick; source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors.
data/external/negatives/cc_by/club_bag_equipment/fsd50k__180986__lid-down-2.wav,trainable,negative,club_bag_equipment,FSD50K,https://freesound.org/s/180986/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/dev/180986.wav,180986.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"lid down 2.wav by Snapper4298, Freesound id 180986, Creative Commons Attribution 3.0; included via FSD50K.",Snapper4298,0.446,44100,1,wav,2026-04-23T20:40:18+00:00,FSD50K label(s): Tap; source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors.
data/external/negatives/cc_by/club_bag_equipment/fsd50k__184570__zipper-3.wav,trainable,negative,club_bag_equipment,FSD50K,https://freesound.org/s/184570/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/dev/184570.wav,184570.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"Zipper 3 by MrAuralization, Freesound id 184570, Creative Commons Attribution 3.0; included via FSD50K.",MrAuralization,1.344,44100,1,wav,2026-04-23T20:40:18+00:00,FSD50K label(s): Zipper_(clothing); source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors.
data/external/negatives/cc_by/club_bag_equipment/fsd50k__184696__zipper.wav,trainable,negative,club_bag_equipment,FSD50K,https://freesound.org/s/184696/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/dev/184696.wav,184696.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"Zipper by ingolyrio, Freesound id 184696, Creative Commons Attribution 3.0; included via FSD50K.",ingolyrio,8.000,44100,1,wav,2026-04-23T20:40:18+00:00,FSD50K label(s): Zipper_(clothing); source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors.
data/external/negatives/cc_by/club_bag_equipment/fsd50k__186041__timbrebicing.wav,trainable,negative,club_bag_equipment,FSD50K,https://freesound.org/s/186041/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/dev/186041.wav,186041.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"timbreBicing.wav by gerlod, Freesound id 186041, Creative Commons Attribution 3.0; included via FSD50K.",gerlod,2.124,44100,1,wav,2026-04-23T20:40:18+00:00,FSD50K label(s): Bell; source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors.
data/external/negatives/cc_by/club_bag_equipment/fsd50k__194917__zipper-unzipping-zipping.wav,trainable,negative,club_bag_equipment,FSD50K,https://freesound.org/s/194917/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/dev/194917.wav,194917.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"Zipper Unzipping Zipping by damjancd, Freesound id 194917, Creative Commons Attribution 3.0; included via FSD50K.",damjancd,7.783,44100,1,wav,2026-04-23T20:40:18+00:00,FSD50K label(s): Zipper_(clothing); source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors.
data/external/negatives/cc_by/club_bag_equipment/fsd50k__196380__fx-doorbell-pull-without-pull-store-bell-04.wav,trainable,negative,club_bag_equipment,FSD50K,https://freesound.org/s/196380/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/dev/196380.wav,196380.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"FX_Doorbell Pull without pull Store Bell 04.wav by maisonsonique, Freesound id 196380, Creative Commons Attribution 3.0; included via FSD50K.",maisonsonique,8.261,44100,1,wav,2026-04-23T20:40:18+00:00,FSD50K label(s): Bell; source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors.
data/external/negatives/cc_by/club_bag_equipment/fsd50k__201273__zipper-bag-sound-bit.wav,trainable,negative,club_bag_equipment,FSD50K,https://freesound.org/s/201273/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/eval/201273.wav,201273.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"Zipper Bag Sound Bit.wav by chrisbrowne626, Freesound id 201273, Creative Commons Attribution 3.0; included via FSD50K.",chrisbrowne626,2.500,44100,1,wav,2026-04-23T20:40:18+00:00,FSD50K label(s): Zipper_(clothing); source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors.
data/external/negatives/cc_by/club_bag_equipment/fsd50k__204864__keys-9.wav,trainable,negative,club_bag_equipment,FSD50K,https://freesound.org/s/204864/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/dev/204864.wav,204864.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"Keys 9.aif by sijam11, Freesound id 204864, Creative Commons Attribution 3.0; included via FSD50K.",sijam11,0.474,44100,1,wav,2026-04-23T20:40:18+00:00,FSD50K label(s): Rattle; source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors.
data/external/negatives/cc_by/club_bag_equipment/fsd50k__211159__ice-in-glass-6.wav,trainable,negative,club_bag_equipment,FSD50K,https://freesound.org/s/211159/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/dev/211159.wav,211159.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"Ice in glass 6.wav by S. Dedalus, Freesound id 211159, Creative Commons Attribution 3.0; included via FSD50K.",S. Dedalus,0.582,44100,1,wav,2026-04-23T20:40:18+00:00,FSD50K label(s): Chink_and_clink; source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors.
data/external/negatives/cc_by/club_bag_equipment/fsd50k__212394__zipper2.wav,trainable,negative,club_bag_equipment,FSD50K,https://freesound.org/s/212394/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/dev/212394.wav,212394.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"Zipper2.mp3 by Taira Komori, Freesound id 212394, Creative Commons Attribution 3.0; included via FSD50K.",Taira Komori,1.200,44100,1,wav,2026-04-23T20:40:18+00:00,FSD50K label(s): Zipper_(clothing); source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors.
data/external/negatives/cc_by/club_bag_equipment/fsd50k__212696__tableclockbell.wav,trainable,negative,club_bag_equipment,FSD50K,https://freesound.org/s/212696/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/dev/212696.wav,212696.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"tableclockbell.wav by vumseplutten1709, Freesound id 212696, Creative Commons Attribution 3.0; included via FSD50K.",vumseplutten1709,8.035,44100,1,wav,2026-04-23T20:40:18+00:00,FSD50K label(s): Bell; source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors.
data/external/negatives/cc_by/club_bag_equipment/fsd50k__216120__zipper3aif.wav,trainable,negative,club_bag_equipment,FSD50K,https://freesound.org/s/216120/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/dev/216120.wav,216120.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"zipper3aif by hukleesyr, Freesound id 216120, Creative Commons Attribution 3.0; included via FSD50K.",hukleesyr,7.500,44100,1,wav,2026-04-23T20:40:18+00:00,FSD50K label(s): Zipper_(clothing); source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors.
data/external/negatives/cc_by/club_bag_equipment/fsd50k__219563__unlocking-door-slowly.wav,trainable,negative,club_bag_equipment,FSD50K,https://freesound.org/s/219563/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/dev/219563.wav,219563.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"Unlocking Door Slowly by qubodup, Freesound id 219563, Creative Commons Attribution 3.0; included via FSD50K.",qubodup,19.145,44100,1,wav,2026-04-23T20:40:18+00:00,FSD50K label(s): Keys_jangling; source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors.
data/external/negatives/cc_by/club_bag_equipment/fsd50k__21986__2006-04-18-12-03-07.wav,trainable,negative,club_bag_equipment,FSD50K,https://freesound.org/s/21986/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/dev/21986.wav,21986.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"2006-04-18 12_03_07.flac by mzinsser, Freesound id 21986, Creative Commons Attribution 3.0; included via FSD50K.",mzinsser,8.327,44100,1,wav,2026-04-23T20:40:18+00:00,FSD50K label(s): Bell; source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors.
data/external/negatives/cc_by/club_bag_equipment/fsd50k__22596__klokslagvijf.wav,trainable,negative,club_bag_equipment,FSD50K,https://freesound.org/s/22596/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/dev/22596.wav,22596.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"klokslagvijf.mp3 by Charel Sytze, Freesound id 22596, Creative Commons Attribution 3.0; included via FSD50K.",Charel Sytze,15.256,44100,1,wav,2026-04-23T20:40:18+00:00,FSD50K label(s): Bell; source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors.
data/external/negatives/cc_by/club_bag_equipment/fsd50k__23299__tea-stirring.wav,trainable,negative,club_bag_equipment,FSD50K,https://freesound.org/s/23299/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/eval/23299.wav,23299.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"Tea Stirring.mp3 by Percy Duke, Freesound id 23299, Creative Commons Attribution 3.0; included via FSD50K.",Percy Duke,13.427,44100,1,wav,2026-04-23T20:40:18+00:00,FSD50K label(s): Chink_and_clink; source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors.
data/external/negatives/cc_by/club_bag_equipment/fsd50k__266439__chimes-shop.wav,trainable,negative,club_bag_equipment,FSD50K,https://freesound.org/s/266439/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/dev/266439.wav,266439.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"Chimes shop.wav by Adrianac, Freesound id 266439, Creative Commons Attribution 3.0; included via FSD50K.",Adrianac,2.378,44100,1,wav,2026-04-23T20:40:18+00:00,FSD50K label(s): Bell; source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors.
data/external/negatives/cc_by/club_bag_equipment/fsd50k__270270__clattering-keys.wav,trainable,negative,club_bag_equipment,FSD50K,https://freesound.org/s/270270/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/dev/270270.wav,270270.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"Clattering Keys by Jagadamba, Freesound id 270270, Creative Commons Attribution 3.0; included via FSD50K.",Jagadamba,2.335,44100,1,wav,2026-04-23T20:40:18+00:00,"FSD50K label(s): Keys_jangling, Rattle; source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors."
data/external/negatives/cc_by/club_bag_equipment/fsd50k__274817__key.wav,trainable,negative,club_bag_equipment,FSD50K,https://freesound.org/s/274817/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/dev/274817.wav,274817.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"key.mp3 by BarkersPinhead, Freesound id 274817, Creative Commons Attribution 3.0; included via FSD50K.",BarkersPinhead,1.463,44100,1,wav,2026-04-23T20:40:18+00:00,FSD50K label(s): Keys_jangling; source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors.
data/external/negatives/cc_by/club_bag_equipment/fsd50k__27518__streetcar22.wav,trainable,negative,club_bag_equipment,FSD50K,https://freesound.org/s/27518/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/dev/27518.wav,27518.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"Streetcar22.wav by LG, Freesound id 27518, Creative Commons Attribution 3.0; included via FSD50K.",LG,0.807,44100,1,wav,2026-04-23T20:40:18+00:00,FSD50K label(s): Bell; source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors.
data/external/negatives/cc_by/club_bag_equipment/fsd50k__315647__glas-multiple-slices-drop-on-floor-debris-01.wav,trainable,negative,club_bag_equipment,FSD50K,https://freesound.org/s/315647/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/eval/315647.wav,315647.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"Glas_Multiple_Slices_Drop_On_Floor_Debris_01.wav by TheSoundcatcher, Freesound id 315647, Creative Commons Attribution 3.0; included via FSD50K.",TheSoundcatcher,2.533,44100,1,wav,2026-04-23T20:40:18+00:00,FSD50K label(s): Chink_and_clink; source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors.
data/external/negatives/cc_by/club_bag_equipment/fsd50k__321415__golpe-p.wav,trainable,negative,club_bag_equipment,FSD50K,https://freesound.org/s/321415/,https://huggingface.co/datasets/Fhrozen/FSD50k/resolve/main/clips/dev/321415.wav,321415.wav,Creative Commons Attribution 3.0,http://creativecommons.org/licenses/by/3.0/,yes,yes,yes,"Golpe p.wav by ignaciomazzuco, Freesound id 321415, Creative Commons Attribution 3.0; included via FSD50K.",ignaciomazzuco,0.427,44100,1,wav,2026-04-23T20:40:18+00:00,FSD50K label(s): Rattle; source clip is CC0/CC-BY. FSD50K aggregate is CC-BY and asks commercial users to contact dataset authors.
